id,priority,category,current_filename,extension,occurrences,used_in,current_url,recommended_filename,status,notes
ANH-0229,P1,DICH_VU_LINH_VUC,Mont-Pine-Realty-3-2.webp,webp,1,src/lib/industry-detail-data.json:427,https://image.homenest.com.vn/wp-content/uploads/2025/07/22124517/Mont-Pine-Realty-3-2.webp,public/images/dich_vu_linh_vuc/mont-pine-realty-3-2.webp,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0230,P1,DICH_VU_LINH_VUC,Bao-tri-va-toi-uu-hieu-suat-HomeNest-Viet-Nam.jpg,jpg,2,src/lib/industry-detail-data.json:4055; src/lib/site-data.json:262,https://image.homenest.com.vn/wp-content/uploads/2026/04/Bao-tri-va-toi-uu-hieu-suat-HomeNest-Viet-Nam.jpg,public/images/dich_vu_linh_vuc/bao-tri-va-toi-uu-hieu-suat-homenest-viet-nam.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0231,P1,DICH_VU_LINH_VUC,Chan-nuoi-gia-suc-va-gia-cam-HomeNest-Viet-Nam.jpg,jpg,1,src/lib/industry-detail-data.json:2748,https://image.homenest.com.vn/wp-content/uploads/2026/04/Chan-nuoi-gia-suc-va-gia-cam-HomeNest-Viet-Nam.jpg,public/images/dich_vu_linh_vuc/chan-nuoi-gia-suc-va-gia-cam-homenest-viet-nam.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0232,P1,DICH_VU_LINH_VUC,Chan-nuoi-thuy-hai-san-HomeNest-Viet-Nam.jpg,jpg,1,src/lib/industry-detail-data.json:2754,https://image.homenest.com.vn/wp-content/uploads/2026/04/Chan-nuoi-thuy-hai-san-HomeNest-Viet-Nam.jpg,public/images/dich_vu_linh_vuc/chan-nuoi-thuy-hai-san-homenest-viet-nam.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0233,P1,DICH_VU_LINH_VUC,Chuyen-doi-he-thong-tai-chinh-cu-sang-kien-truc-so-the-he-moi.jpg,jpg,2,src/lib/industry-detail-data.json:3635; src/lib/site-data.json:298,https://image.homenest.com.vn/wp-content/uploads/2026/04/Chuyen-doi-he-thong-tai-chinh-cu-sang-kien-truc-so-the-he-moi.jpg,public/images/dich_vu_linh_vuc/chuyen-doi-he-thong-tai-chinh-cu-sang-kien-truc-so-the-he-moi.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0234,P1,DICH_VU_LINH_VUC,Cong-cu-kiem-soat-vat-tu-va-thiet-bi-HomeNest-Viet-Nam.jpg,jpg,1,src/lib/industry-detail-data.json:2237,https://image.homenest.com.vn/wp-content/uploads/2026/04/Cong-cu-kiem-soat-vat-tu-va-thiet-bi-HomeNest-Viet-Nam.jpg,public/images/dich_vu_linh_vuc/cong-cu-kiem-soat-vat-tu-va-thiet-bi-homenest-viet-nam.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0235,P1,DICH_VU_LINH_VUC,Cong-ty-lu-hanh-HomeNest-Viet-Nam.jpg,jpg,1,src/lib/industry-detail-data.json:1472,https://image.homenest.com.vn/wp-content/uploads/2026/04/Cong-ty-lu-hanh-HomeNest-Viet-Nam.jpg,public/images/dich_vu_linh_vuc/cong-ty-lu-hanh-homenest-viet-nam.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0236,P1,DICH_VU_LINH_VUC,Cung-ung-va-phan-phoi-vat-tu-nong-nghiep-HomeNest-Viet-Nam.jpg,jpg,1,src/lib/industry-detail-data.json:2760,https://image.homenest.com.vn/wp-content/uploads/2026/04/Cung-ung-va-phan-phoi-vat-tu-nong-nghiep-HomeNest-Viet-Nam.jpg,public/images/dich_vu_linh_vuc/cung-ung-va-phan-phoi-vat-tu-nong-nghiep-homenest-viet-nam.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0237,P1,DICH_VU_LINH_VUC,Dai-ly-du-lich-truc-tuyen-HomeNest-Viet-Nam.jpg,jpg,1,src/lib/industry-detail-data.json:1466,https://image.homenest.com.vn/wp-content/uploads/2026/04/Dai-ly-du-lich-truc-tuyen-HomeNest-Viet-Nam.jpg,public/images/dich_vu_linh_vuc/dai-ly-du-lich-truc-tuyen-homenest-viet-nam.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0238,P1,DICH_VU_LINH_VUC,Dich-vu-cho-thue-xe-HomeNest-Viet-Nam.jpg,jpg,1,src/lib/industry-detail-data.json:1484,https://image.homenest.com.vn/wp-content/uploads/2026/04/Dich-vu-cho-thue-xe-HomeNest-Viet-Nam.jpg,public/images/dich_vu_linh_vuc/dich-vu-cho-thue-xe-homenest-viet-nam.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0239,P1,DICH_VU_LINH_VUC,Dich-vu-di-tru-du-lieu-ke-toan-chuyen-nghiep.jpg,jpg,1,src/lib/industry-detail-data.json:1985,https://image.homenest.com.vn/wp-content/uploads/2026/04/Dich-vu-di-tru-du-lieu-ke-toan-chuyen-nghiep.jpg,public/images/dich_vu_linh_vuc/dich-vu-di-tru-du-lieu-ke-toan-chuyen-nghiep.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0240,P1,DICH_VU_LINH_VUC,Dich-vu-Phan-mem-Quan-tri-Doanh-nghiep-main-image-HomeNestVietNam.jpg,jpg,7,src/_content/thiet-ke-app.json:390; src/_content/van-hanh-va-bao-tri.json:363; src/components/sections/technologies/TechnologiesPage.tsx:165; src/lib/dich-vu-detail-pages.ts:414|720; src/lib/dich-vu-page.ts:85; src/lib/site-data.json:1010,https://image.homenest.com.vn/wp-content/uploads/2026/04/Dich-vu-Phan-mem-Quan-tri-Doanh-nghiep-main-image-HomeNestVietNam.jpg,public/images/dich_vu_linh_vuc/dich-vu-phan-mem-quan-tri-doanh-nghiep-main-image-homenestvietnam.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0241,P1,DICH_VU_LINH_VUC,Dich-vu-phat-trien-AI-HomeNest-Viet-Nam.jpg,jpg,4,src/_content/phat-trien-iot.json:147; src/_content/phat-trien-phan-mem-doanh-nghiep.json:407; src/lib/site-data.json:172|183,https://image.homenest.com.vn/wp-content/uploads/2026/04/Dich-vu-phat-trien-AI-HomeNest-Viet-Nam.jpg,public/images/dich_vu_linh_vuc/dich-vu-phat-trien-ai-homenest-viet-nam.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0242,P1,DICH_VU_LINH_VUC,Dich-vu-Phat-trien-Blockchain-main-image-HomeNestVietNam.jpg,jpg,4,src/lib/dich-vu-detail-pages.ts:428|734; src/lib/dich-vu-page.ts:121; src/lib/site-data.json:1057,https://image.homenest.com.vn/wp-content/uploads/2026/04/Dich-vu-Phat-trien-Blockchain-main-image-HomeNestVietNam.jpg,public/images/dich_vu_linh_vuc/dich-vu-phat-trien-blockchain-main-image-homenestvietnam.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0243,P1,DICH_VU_LINH_VUC,Dich-vu-phat-trien-DevOps-HomeNest-Viet-Nam.jpg,jpg,7,src/_content/phat-trien-ai.json:268; src/_content/phat-trien-iot.json:149; src/_content/phat-trien-phan-mem-doanh-nghiep.json:414; src/lib/site-data.json:139|172|183|249,https://image.homenest.com.vn/wp-content/uploads/2026/04/Dich-vu-phat-trien-DevOps-HomeNest-Viet-Nam.jpg,public/images/dich_vu_linh_vuc/dich-vu-phat-trien-devops-homenest-viet-nam.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0244,P1,DICH_VU_LINH_VUC,Dich-vu-Phat-trien-DevOps-main-image-HomeNestVietNam.jpg,jpg,3,src/_content/van-hanh-va-bao-tri.json:370; src/lib/dich-vu-page.ts:109; src/lib/site-data.json:1043,https://image.homenest.com.vn/wp-content/uploads/2026/04/Dich-vu-Phat-trien-DevOps-main-image-HomeNestVietNam.jpg,public/images/dich_vu_linh_vuc/dich-vu-phat-trien-devops-main-image-homenestvietnam.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0245,P1,DICH_VU_LINH_VUC,Dich-vu-phat-trien-IoT-HomeNest-Viet-Nam.jpg,jpg,2,src/_content/phat-trien-devops.json:148; src/lib/site-data.json:161,https://image.homenest.com.vn/wp-content/uploads/2026/04/Dich-vu-phat-trien-IoT-HomeNest-Viet-Nam.jpg,public/images/dich_vu_linh_vuc/dich-vu-phat-trien-iot-homenest-viet-nam.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0246,P1,DICH_VU_LINH_VUC,Dich-vu-Phat-trien-IoT-main-image-HomeNestVietNam.jpg,jpg,4,src/lib/dich-vu-detail-pages.ts:421|727; src/lib/dich-vu-page.ts:115; src/lib/site-data.json:1050,https://image.homenest.com.vn/wp-content/uploads/2026/04/Dich-vu-Phat-trien-IoT-main-image-HomeNestVietNam.jpg,public/images/dich_vu_linh_vuc/dich-vu-phat-trien-iot-main-image-homenestvietnam.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0247,P1,DICH_VU_LINH_VUC,Dich-vu-Phat-trien-Nen-tang-SaaS-main-image-HomeNestVietNam.jpg,jpg,2,src/lib/dich-vu-page.ts:67; src/lib/site-data.json:989,https://image.homenest.com.vn/wp-content/uploads/2026/04/Dich-vu-Phat-trien-Nen-tang-SaaS-main-image-HomeNestVietNam.jpg,public/images/dich_vu_linh_vuc/dich-vu-phat-trien-nen-tang-saas-main-image-homenestvietnam.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0248,P1,DICH_VU_LINH_VUC,Dich-vu-phat-trien-phan-mem-ban-le.jpg,jpg,2,src/lib/industry-detail-data.json:8; src/lib/site-data.json:322,https://image.homenest.com.vn/wp-content/uploads/2026/04/Dich-vu-phat-trien-phan-mem-ban-le.jpg,public/images/dich_vu_linh_vuc/dich-vu-phat-trien-phan-mem-ban-le.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0249,P1,DICH_VU_LINH_VUC,Dich-vu-phat-trien-phan-mem-doanh-nghiep-HomeNest-Viet-Nam.jpg,jpg,11,src/_content/phat-trien-ai.json:275; src/_content/phat-trien-blockchain.json:148; src/_content/phat-trien-devops.json:147; src/_content/phat-trien-ung-dung-saas.json:395; src/_content/thiet-ke-website.json:182; src/lib/site-data.json:139|150|161|205|216|238,https://image.homenest.com.vn/wp-content/uploads/2026/04/Dich-vu-phat-trien-phan-mem-doanh-nghiep-HomeNest-Viet-Nam.jpg,public/images/dich_vu_linh_vuc/dich-vu-phat-trien-phan-mem-doanh-nghiep-homenest-viet-nam.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0250,P1,DICH_VU_LINH_VUC,Dich-vu-phat-trien-phan-mem-MVP-HomeNest-Viet-Nam.jpg,jpg,2,src/lib/dich-vu-page.ts:91; src/lib/site-data.json:1017,https://image.homenest.com.vn/wp-content/uploads/2026/04/Dich-vu-phat-trien-phan-mem-MVP-HomeNest-Viet-Nam.jpg,public/images/dich_vu_linh_vuc/dich-vu-phat-trien-phan-mem-mvp-homenest-viet-nam.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0251,P1,DICH_VU_LINH_VUC,Dich-vu-Phat-trien-Tri-tue-nhan-tao-AI-main-image-HomeNestVietNam.jpg,jpg,4,src/_content/van-hanh-va-bao-tri.json:377; src/components/sections/technologies/TechnologiesPage.tsx:158; src/lib/dich-vu-page.ts:61; src/lib/site-data.json:982,https://image.homenest.com.vn/wp-content/uploads/2026/04/Dich-vu-Phat-trien-Tri-tue-nhan-tao-AI-main-image-HomeNestVietNam.jpg,public/images/dich_vu_linh_vuc/dich-vu-phat-trien-tri-tue-nhan-tao-ai-main-image-homenestvietnam.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0252,P1,DICH_VU_LINH_VUC,Dich-vu-Phat-trien-Ung-dung-Di-dong-main-image-HomeNestVietNam.jpg,jpg,3,src/components/sections/technologies/TechnologiesPage.tsx:151; src/lib/dich-vu-page.ts:73; src/lib/site-data.json:996,https://image.homenest.com.vn/wp-content/uploads/2026/04/Dich-vu-Phat-trien-Ung-dung-Di-dong-main-image-HomeNestVietNam.jpg,public/images/dich_vu_linh_vuc/dich-vu-phat-trien-ung-dung-di-dong-main-image-homenestvietnam.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0253,P1,DICH_VU_LINH_VUC,Dich-vu-thiet-ke-App-HomeNest-Viet-Nam.jpg,jpg,2,src/_content/thiet-ke-website.json:180; src/lib/site-data.json:238,https://image.homenest.com.vn/wp-content/uploads/2026/04/Dich-vu-thiet-ke-App-HomeNest-Viet-Nam.jpg,public/images/dich_vu_linh_vuc/dich-vu-thiet-ke-app-homenest-viet-nam.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0254,P1,DICH_VU_LINH_VUC,Dich-vu-thiet-ke-Website-HomeNest-Viet-Nam.jpg,jpg,4,src/_content/phat-trien-blockchain.json:146; src/_content/phat-trien-ung-dung-saas.json:381; src/lib/site-data.json:150|216,https://image.homenest.com.vn/wp-content/uploads/2026/04/Dich-vu-thiet-ke-Website-HomeNest-Viet-Nam.jpg,public/images/dich_vu_linh_vuc/dich-vu-thiet-ke-website-homenest-viet-nam.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0255,P1,DICH_VU_LINH_VUC,Dich-vu-Thiet-ke-Website-main-image-HomeNestVietNam.jpg,jpg,4,src/_content/thiet-ke-app.json:383; src/components/sections/technologies/TechnologiesPage.tsx:144; src/lib/dich-vu-page.ts:55; src/lib/site-data.json:975,https://image.homenest.com.vn/wp-content/uploads/2026/04/Dich-vu-Thiet-ke-Website-main-image-HomeNestVietNam.jpg,public/images/dich_vu_linh_vuc/dich-vu-thiet-ke-website-main-image-homenestvietnam.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0256,P1,DICH_VU_LINH_VUC,Dich-vu-Van-hanh-Bao-tri-He-thong-main-image-HomeNestVietNam.jpg,jpg,3,src/_content/thiet-ke-app.json:397; src/lib/dich-vu-page.ts:79; src/lib/site-data.json:1003,https://image.homenest.com.vn/wp-content/uploads/2026/04/Dich-vu-Van-hanh-Bao-tri-He-thong-main-image-HomeNestVietNam.jpg,public/images/dich_vu_linh_vuc/dich-vu-van-hanh-bao-tri-he-thong-main-image-homenestvietnam.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0257,P1,DICH_VU_LINH_VUC,Dich-vu-van-hanh-va-bao-tri-HomeNest-Viet-Nam.jpg,jpg,5,src/_content/phat-trien-devops.json:146; src/_content/phat-trien-phan-mem-doanh-nghiep.json:421; src/lib/site-data.json:161|183|205,https://image.homenest.com.vn/wp-content/uploads/2026/04/Dich-vu-van-hanh-va-bao-tri-HomeNest-Viet-Nam.jpg,public/images/dich_vu_linh_vuc/dich-vu-van-hanh-va-bao-tri-homenest-viet-nam.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0258,P1,DICH_VU_LINH_VUC,Du-Lich-HomeNest-Viet-Nam.jpg,jpg,1,src/lib/industry-detail-data.json:1322,https://image.homenest.com.vn/wp-content/uploads/2026/04/Du-Lich-HomeNest-Viet-Nam.jpg,public/images/dich_vu_linh_vuc/du-lich-homenest-viet-nam.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0259,P1,DICH_VU_LINH_VUC,Giai-phap-bao-mat-video-dao-tao.jpg,jpg,2,src/lib/industry-detail-data.json:1726; src/lib/site-data.json:358,https://image.homenest.com.vn/wp-content/uploads/2026/04/Giai-phap-bao-mat-video-dao-tao.jpg,public/images/dich_vu_linh_vuc/giai-phap-bao-mat-video-dao-tao.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0260,P1,DICH_VU_LINH_VUC,Giai-phap-chuyen-doi-so-cho-nganh-dau-khi.jpg,jpg,2,src/lib/industry-detail-data.json:1062; src/lib/site-data.json:379,https://image.homenest.com.vn/wp-content/uploads/2026/04/Giai-phap-chuyen-doi-so-cho-nganh-dau-khi.jpg,public/images/dich_vu_linh_vuc/giai-phap-chuyen-doi-so-cho-nganh-dau-khi.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0261,P1,DICH_VU_LINH_VUC,Giai-phap-chuyen-doi-so-cho-nganh-ngan-hang.jpg,jpg,2,src/lib/industry-detail-data.json:2341; src/lib/site-data.json:403,https://image.homenest.com.vn/wp-content/uploads/2026/04/Giai-phap-chuyen-doi-so-cho-nganh-ngan-hang.jpg,public/images/dich_vu_linh_vuc/giai-phap-chuyen-doi-so-cho-nganh-ngan-hang.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0262,P1,DICH_VU_LINH_VUC,Giai-phap-chuyen-doi-so-van-tai-va-logistics.jpg,jpg,2,src/lib/industry-detail-data.json:4141; src/lib/site-data.json:346,https://image.homenest.com.vn/wp-content/uploads/2026/04/Giai-phap-chuyen-doi-so-van-tai-va-logistics.jpg,public/images/dich_vu_linh_vuc/giai-phap-chuyen-doi-so-van-tai-va-logistics.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0263,P1,DICH_VU_LINH_VUC,Giai-phap-cong-nghe-quan-ly-HomeNest-Viet-Nam.jpg,jpg,2,src/lib/industry-detail-data.json:976; src/lib/site-data.json:274,https://image.homenest.com.vn/wp-content/uploads/2026/04/Giai-phap-cong-nghe-quan-ly-HomeNest-Viet-Nam.jpg,public/images/dich_vu_linh_vuc/giai-phap-cong-nghe-quan-ly-homenest-viet-nam.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0264,P1,DICH_VU_LINH_VUC,Giai-phap-cong-nghe-tai-chinh-HomeNest-Viet-Nam.jpg,jpg,2,src/lib/industry-detail-data.json:814; src/lib/site-data.json:274,https://image.homenest.com.vn/wp-content/uploads/2026/04/Giai-phap-cong-nghe-tai-chinh-HomeNest-Viet-Nam.jpg,public/images/dich_vu_linh_vuc/giai-phap-cong-nghe-tai-chinh-homenest-viet-nam.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0265,P1,DICH_VU_LINH_VUC,Giai-phap-dong-bo-chuoi-cung-ung-cua-HomeNest-Viet-Nam.jpg,jpg,2,src/lib/industry-detail-data.json:558; src/lib/site-data.json:427,https://image.homenest.com.vn/wp-content/uploads/2026/04/Giai-phap-dong-bo-chuoi-cung-ung-cua-HomeNest-Viet-Nam.jpg,public/images/dich_vu_linh_vuc/giai-phap-dong-bo-chuoi-cung-ung-cua-homenest-viet-nam.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0266,P1,DICH_VU_LINH_VUC,Giai-phap-giam-sat-dong-tien-du-an-HomeNest-Viet-Nam.jpg,jpg,1,src/lib/industry-detail-data.json:2249,https://image.homenest.com.vn/wp-content/uploads/2026/04/Giai-phap-giam-sat-dong-tien-du-an-HomeNest-Viet-Nam.jpg,public/images/dich_vu_linh_vuc/giai-phap-giam-sat-dong-tien-du-an-homenest-viet-nam.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0267,P1,DICH_VU_LINH_VUC,Giai-phap-he-thong-ke-toan-doanh-nghiep.jpg,jpg,2,src/lib/industry-detail-data.json:1824; src/lib/site-data.json:391,https://image.homenest.com.vn/wp-content/uploads/2026/04/Giai-phap-he-thong-ke-toan-doanh-nghiep.jpg,public/images/dich_vu_linh_vuc/giai-phap-he-thong-ke-toan-doanh-nghiep.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0268,P1,DICH_VU_LINH_VUC,Giai-phap-lap-trinh-va-chuyen-doi-so-bat-dong-san.jpg,jpg,2,src/lib/industry-detail-data.json:281; src/lib/site-data.json:334,https://image.homenest.com.vn/wp-content/uploads/2026/04/Giai-phap-lap-trinh-va-chuyen-doi-so-bat-dong-san.jpg,public/images/dich_vu_linh_vuc/giai-phap-lap-trinh-va-chuyen-doi-so-bat-dong-san.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0269,P1,DICH_VU_LINH_VUC,Giai-phap-phan-mem-cho-nganh-giao-duc.jpg,jpg,2,src/lib/industry-detail-data.json:1576; src/lib/site-data.json:358,https://image.homenest.com.vn/wp-content/uploads/2026/04/Giai-phap-phan-mem-cho-nganh-giao-duc.jpg,public/images/dich_vu_linh_vuc/giai-phap-phan-mem-cho-nganh-giao-duc.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0270,P1,DICH_VU_LINH_VUC,Giai-phap-phan-mem-tien-ich-cho-doanh-nghiep.jpg,jpg,2,src/lib/industry-detail-data.json:3106; src/lib/site-data.json:439,https://image.homenest.com.vn/wp-content/uploads/2026/04/Giai-phap-phan-mem-tien-ich-cho-doanh-nghiep.jpg,public/images/dich_vu_linh_vuc/giai-phap-phan-mem-tien-ich-cho-doanh-nghiep.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0271,P1,DICH_VU_LINH_VUC,Giai-phap-quan-ly-chuoi-cung-ung-toan-dien.jpg,jpg,1,src/lib/industry-detail-data.json:569,https://image.homenest.com.vn/wp-content/uploads/2026/04/Giai-phap-quan-ly-chuoi-cung-ung-toan-dien.jpg,public/images/dich_vu_linh_vuc/giai-phap-quan-ly-chuoi-cung-ung-toan-dien.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0272,P1,DICH_VU_LINH_VUC,Giai-phap-quan-ly-kho-va-chuoi-cung-ung.jpg,jpg,2,src/lib/industry-detail-data.json:3014; src/lib/site-data.json:310,https://image.homenest.com.vn/wp-content/uploads/2026/04/Giai-phap-quan-ly-kho-va-chuoi-cung-ung.jpg,public/images/dich_vu_linh_vuc/giai-phap-quan-ly-kho-va-chuoi-cung-ung.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0273,P1,DICH_VU_LINH_VUC,Giai-phap-quan-ly-ngan-quy.jpg,jpg,2,src/lib/industry-detail-data.json:3773; src/lib/site-data.json:298,https://image.homenest.com.vn/wp-content/uploads/2026/04/Giai-phap-quan-ly-ngan-quy.jpg,public/images/dich_vu_linh_vuc/giai-phap-quan-ly-ngan-quy.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0274,P1,DICH_VU_LINH_VUC,Giai-phap-quan-ly-van-tai-va-nhien-lieu-HomeNest-Viet-Nam.jpg,jpg,1,src/lib/industry-detail-data.json:1218,https://image.homenest.com.vn/wp-content/uploads/2026/04/Giai-phap-quan-ly-van-tai-va-nhien-lieu-HomeNest-Viet-Nam.jpg,public/images/dich_vu_linh_vuc/giai-phap-quan-ly-van-tai-va-nhien-lieu-homenest-viet-nam.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0275,P1,DICH_VU_LINH_VUC,Giai-phap-thuong-mai-dien-toan-dien.jpg,jpg,2,src/lib/industry-detail-data.json:3871; src/lib/site-data.json:262,https://image.homenest.com.vn/wp-content/uploads/2026/04/Giai-phap-thuong-mai-dien-toan-dien.jpg,public/images/dich_vu_linh_vuc/giai-phap-thuong-mai-dien-toan-dien.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0276,P1,DICH_VU_LINH_VUC,Giai-phap-y-te-tu-xa.jpg,jpg,2,src/lib/industry-detail-data.json:4546; src/lib/site-data.json:286,https://image.homenest.com.vn/wp-content/uploads/2026/04/Giai-phap-y-te-tu-xa.jpg,public/images/dich_vu_linh_vuc/giai-phap-y-te-tu-xa.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0277,P1,DICH_VU_LINH_VUC,Gioi-thieu-linh-vuc-nong-nghiep-HomeNest-Viet-Nam.jpg,jpg,2,src/lib/industry-detail-data.json:2588; src/lib/site-data.json:415,https://image.homenest.com.vn/wp-content/uploads/2026/04/Gioi-thieu-linh-vuc-nong-nghiep-HomeNest-Viet-Nam.jpg,public/images/dich_vu_linh_vuc/gioi-thieu-linh-vuc-nong-nghiep-homenest-viet-nam.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0278,P1,DICH_VU_LINH_VUC,Hang-khong-va-van-tai-quy-mo-lon-HomeNest-Viet-Nam.jpg,jpg,1,src/lib/industry-detail-data.json:1478,https://image.homenest.com.vn/wp-content/uploads/2026/04/Hang-khong-va-van-tai-quy-mo-lon-HomeNest-Viet-Nam.jpg,public/images/dich_vu_linh_vuc/hang-khong-va-van-tai-quy-mo-lon-homenest-viet-nam.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0279,P1,DICH_VU_LINH_VUC,He-thong-bao-cao-BI-cho-giao-duc.jpg,jpg,2,src/lib/industry-detail-data.json:1732; src/lib/site-data.json:358,https://image.homenest.com.vn/wp-content/uploads/2026/04/He-thong-bao-cao-BI-cho-giao-duc.jpg,public/images/dich_vu_linh_vuc/he-thong-bao-cao-bi-cho-giao-duc.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0280,P1,DICH_VU_LINH_VUC,He-thong-CRM-ban-le.jpg,jpg,2,src/lib/industry-detail-data.json:189; src/lib/site-data.json:322,https://image.homenest.com.vn/wp-content/uploads/2026/04/He-thong-CRM-ban-le.jpg,public/images/dich_vu_linh_vuc/he-thong-crm-ban-le.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0281,P1,DICH_VU_LINH_VUC,He-thong-dung-khan-cap-tu-dong-HomeNest-Viet-Nam.jpg,jpg,1,src/lib/industry-detail-data.json:1212,https://image.homenest.com.vn/wp-content/uploads/2026/04/He-thong-dung-khan-cap-tu-dong-HomeNest-Viet-Nam.jpg,public/images/dich_vu_linh_vuc/he-thong-dung-khan-cap-tu-dong-homenest-viet-nam.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0282,P1,DICH_VU_LINH_VUC,He-thong-phan-tich-du-lieu-bao-hiem-y-te.jpg,jpg,2,src/lib/industry-detail-data.json:4564; src/lib/site-data.json:286,https://image.homenest.com.vn/wp-content/uploads/2026/04/He-thong-phan-tich-du-lieu-bao-hiem-y-te.jpg,public/images/dich_vu_linh_vuc/he-thong-phan-tich-du-lieu-bao-hiem-y-te.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
ANH-0283,P1,DICH_VU_LINH_VUC,He-thong-quan-ly-quy-trinh-lam-viec.jpg,jpg,2,src/lib/industry-detail-data.json:3008; src/lib/site-data.json:310,https://image.homenest.com.vn/wp-content/uploads/2026/04/He-thong-quan-ly-quy-trinh-lam-viec.jpg,public/images/dich_vu_linh_vuc/he-thong-quan-ly-quy-trinh-lam-viec.jpg,CHO_KIEM_TRA,URL ảnh từ máy chủ bên ngoài.
